SMILES,method_id,pred_A_wavelength,pred_A_delta_h,pred_A_pss,pred_A_log_k,synthetic_accessibility,pred_B_wavelength,pred_B_log_eps,potts_guy_log_kp,molecular_weight,log_p,uncertainty_AD,novelty,dist_to_DA,dist_to_DB,pass_group_A,pass_group_B,pass_ad,pass_constraints
CCC1=C(c2ccccc2)C2C=CC1(c1ccc(N(C)C)cc1)C2,B0_baseline,397.6,68.12,75.0,-4.0,4.22,342.8,4.3,-0.76,315.5,5.44,0.661,True,0.632,0.69,True,False,True,False
CC(Cl)OC12C3C4CC(C56C=CC(C=C5c5cccs5)C6)(C41)C32,B0_baseline,337.91,72.71,79.7,-4.0,6.57,339.13,3.96,-1.28,342.9,4.94,0.735,True,0.716,0.753,False,False,False,False
CO/C(=C\c1c(C(C)(C)C)cccc1C12C3C(C#N)C1C1(C#N)C3C12)C(=O)O,B0_baseline,401.15,69.83,79.0,-4.04,5.25,364.1,3.72,-2.53,374.4,3.46,0.8,True,0.806,0.794,False,False,False,False
CCOOc1ccccc1C(=O)O,B0_baseline,348.28,100.64,75.0,-5.13,2.17,294.98,3.57,-2.59,182.2,1.72,0.641,True,0.689,0.594,True,False,True,False
N#CC1=C(C#N)C2(c3c(C(=O)c4ccccc4)cccc3C(=O)C34C5CC6C5C3C64)C=NC1C2,B0_baseline,398.51,62.83,74.7,-4.01,5.87,339.71,4.15,-2.52,441.5,4.05,0.771,True,0.762,0.781,False,True,False,False
CCC1C2C3C1C1(N(C)O)C2C31OSC,B0_baseline,349.41,74.34,75.3,-4.0,6.09,325.7,3.22,-2.93,227.3,1.62,0.852,True,0.839,0.865,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C4C2C4(C#N)C31,B0_baseline,360.39,83.14,75.1,-4.0,7.03,362.04,3.09,-2.72,302.4,2.56,0.78,True,0.733,0.827,False,False,False,False
C1=CC2(C3=CC4CC3C=C4c3ccc(C45C6CC7C6C4C75)s3)C=CC1C2,B0_baseline,349.06,66.84,79.0,-4.0,6.92,339.45,4.28,-0.88,354.5,5.6,0.797,True,0.815,0.779,False,False,False,False
N#CC1(Cl)C2C=CC1C(c1cccnc1)=C2,B0_baseline,282.63,66.71,72.3,-4.03,5.18,328.51,3.96,-2.12,228.7,2.78,0.694,True,0.608,0.78,False,False,True,False
N#CC1=C(S#N)C2C=C(c3cccc(C#N)c3)C1C2C1=C(c2cccs2)C2C=CC1C2,B0_baseline,393.58,67.55,75.2,-4.0,6.02,360.02,4.34,-0.72,435.6,6.53,0.644,True,0.548,0.74,False,False,True,False
CC(C)(C)c1ccccc1C(=O)c1cccc(-c2cc(N=Nc3ccccc3)ccc2O)c1,B0_baseline,387.06,53.08,78.2,-5.24,2.47,344.71,4.14,0.33,434.5,8.0,0.668,True,0.647,0.69,True,False,True,False
ClC1=NC2C=CC1C2,B0_baseline,283.72,85.04,75.0,-4.0,5.88,271.72,3.03,-2.35,127.6,1.58,0.773,True,0.694,0.851,False,False,False,False
O=C(OCc1ccccc1C(=O)c1ccccc1)c1cc(N=Nc2ccccc2)ccc1O,B0_baseline,392.56,69.93,78.7,-5.19,2.32,354.78,4.15,-0.82,436.5,6.4,0.62,True,0.618,0.623,True,False,True,False
c1ccc(C23C4CC2C2(c5ccsc5)C4C32)cc1,B0_baseline,349.16,71.21,75.1,-4.1,4.57,301.05,3.93,-1.51,250.4,3.83,0.793,True,0.796,0.789,False,False,False,False
N#CC1=C(C#N)C2(C3=C(C#N)C4C=CC3C4)CC1C=C2C12C3C(C#N)C4C3C1C42C#N,B0_baseline,407.93,67.39,74.7,-4.03,7.37,345.96,3.95,-2.67,397.4,3.46,0.782,True,0.719,0.845,False,False,False,False
COC(=O)C1=CC2C=CC1(c1cccc(N=Nc3ccc(N(C)C)cc3)c1)C2,B0_baseline,418.43,46.73,74.1,-4.18,4.61,355.65,3.96,-1.36,373.5,5.09,0.613,True,0.554,0.672,False,False,True,False
CCOC12C=CC(N1)C(C1C3C(C#N)=C(S#N)C1C(C(F)(F)F)=C3c1ccccc1)=C2c1sccc1C(C)(C)O,B0_baseline,418.61,95.2,75.2,-4.0,6.45,353.34,4.32,-1.36,581.7,6.89,0.771,True,0.759,0.784,False,False,False,False
N#CC1=CC2C=CC1(C13C4C5CC4C1(c1csc(C4=CC6C=CC4(C47C=CC(C=C4)C7)C6)c1)C53)C2,B0_baseline,296.74,98.74,75.2,-4.0,7.87,357.16,4.15,-0.6,469.7,7.0,0.846,True,0.818,0.873,False,False,False,False
O=C(c1ccccc1)C12C=CC(C=C1)C2,B0_baseline,327.77,72.83,75.0,-4.0,3.86,308.8,3.89,-1.77,196.2,3.0,0.65,True,0.667,0.633,True,False,True,False
CC1=C(c2ccccc2N=Nc2ccccc2C(=O)c2ccccc2)C2C=CC1C2,B0_baseline,354.27,46.77,76.3,-4.21,4.21,346.81,4.35,0.11,390.5,7.31,0.607,True,0.529,0.685,True,False,True,False
N#CC1C2C3C1(C1C4C=CC1C=C4)C1(C#N)C2C31C(F)(F)F,B0_baseline,291.22,74.54,75.0,-4.0,6.64,330.28,4.02,-2.36,300.3,3.06,0.85,True,0.843,0.857,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(-c2ncc(C3=C(C4(C56C7C8CC7C5C86)C5C=CC4C(S#N)=C5C#N)C4C=CC3C4)s2)c1,B0_baseline,391.82,50.22,74.2,-4.28,6.92,363.49,4.19,0.13,648.9,9.56,0.751,True,0.709,0.793,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(-c2ccccc2C(=O)CC(=O)c2ccccc2)c1CC1=CC2C=CC1C2,B0_baseline,385.9,59.85,74.7,-4.2,4.67,351.49,4.32,0.3,551.7,8.97,0.731,True,0.676,0.786,False,False,False,False
CCOC12C=[SH]C(C1)C(C1C3C=C(c4ccccc4)C1C(C#N)=C3S#N)=C2c1sccc1C(C)(C)C,B0_baseline,403.74,56.29,75.2,-4.0,6.53,349.21,4.35,-0.56,530.8,7.58,0.781,True,0.753,0.809,False,False,False,False
O=C(c1ccccc1)c1ccc(C23NC4C5C(C42)C53)cc1,B0_baseline,355.68,61.21,73.2,-4.0,4.07,340.13,4.12,-2.53,273.3,2.59,0.664,True,0.694,0.634,True,True,True,True
COC(=O)C1=CC2CC1C(O)=C2c1cccc(C(=O)CC(=O)c2ccc(C(=O)c3ccccc3)cc2)c1,B0_baseline,396.3,46.22,72.1,-4.08,4.21,343.98,3.92,-1.88,492.5,5.39,0.641,True,0.571,0.71,True,False,True,False
CCC1=CC2CC1C(C#N)=C2C12C=NC(C(S#N)=C1S#N)C2c1ccccc1N=Nc1ccc(N(C)C)cc1,B0_baseline,420.5,71.98,74.3,-4.28,6.53,354.0,4.17,-0.27,549.7,8.15,0.75,True,0.704,0.795,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1(C#N)C2C3C4C3(C#N)C1C24c1ccsc1,B0_baseline,411.68,56.02,75.1,-4.0,6.95,349.28,3.9,-2.24,384.5,3.95,0.795,True,0.766,0.824,False,False,False,False
CSOC12C3C4CC(C56CC7C8C(C75)C86)(C41)C32,B0_baseline,302.28,73.66,75.3,-4.0,6.5,317.83,3.85,-2.47,244.4,2.43,0.878,True,0.84,0.917,False,False,False,False
N#CC1=C(C#N)C2(c3ccsc3)C=CC1C2C(F)(F)F,B0_baseline,349.49,64.5,79.0,-4.02,5.31,332.31,3.94,-1.85,292.3,3.71,0.794,True,0.763,0.826,False,False,False,False
O=C(O)c1cccc(C23C4OC5C4C2C53)c1O,B0_baseline,341.01,69.88,76.8,-4.0,4.58,331.17,3.65,-3.4,230.2,0.98,0.723,True,0.764,0.683,False,False,False,False
N#CC1=CC2C=CC1(C13C4C5C(C#N)C(C41C#N)C53c1ccccc1/C=C/C(=O)O)C2,B0_baseline,364.93,69.97,76.0,-4.01,6.49,367.63,4.24,-2.61,403.4,3.59,0.81,True,0.81,0.81,False,True,False,False
Oc1ccc(C2=CC3C=CC2C3)cc1C12C3C4SC3C1C42,B0_baseline,302.46,69.79,76.5,-4.0,6.02,331.14,4.13,-1.93,292.4,3.59,0.703,True,0.6,0.806,False,False,True,False
N#CC1=C(C#N)C2(c3ccsc3)C=CC1(c1ccccc1)C2,B0_baseline,364.38,63.58,75.3,-5.02,4.75,354.73,4.03,-1.52,300.4,4.24,0.755,True,0.769,0.74,False,False,False,False
COc1cccc(C(=O)CC(=O)c2ccnc(C3=CC4CC3C(C#N)=C4C#N)c2)c1,B0_baseline,399.68,63.78,74.5,-4.0,4.46,346.15,4.08,-2.33,395.4,3.92,0.683,True,0.631,0.735,True,False,True,False
N#CC1(c2cc(O)ccc2N=Nc2ccccc2)C2C3C4C3(C#N)C1C24c1ccccc1/C=C/C(=O)O,B0_baseline,416.06,50.68,74.0,-4.29,4.99,367.8,4.28,-1.66,484.5,5.63,0.727,True,0.672,0.782,False,False,False,False
O1C2C3C1C1C2C31,B0_baseline,283.72,82.41,75.3,-4.0,5.07,195.94,3.0,-3.09,94.1,0.26,0.935,True,0.941,0.929,False,False,False,False
Oc1ccc(N=Nc2ccccc2)cc1F,B0_baseline,340.66,51.36,76.7,-5.0,2.19,340.45,3.87,-1.22,216.2,3.95,0.534,True,0.464,0.604,True,False,True,False
CCCCC(COC(=O)OC(=O)c1ccccc1O)(c1ccsc1)C(C)C12C=CC(C=C1)C2,B0_baseline,393.6,67.37,75.1,-4.0,5.09,344.26,4.51,-0.83,466.6,6.64,0.706,True,0.744,0.667,False,False,False,False
O=C(O)c1ncccc1O,B0_baseline,327.61,80.91,75.8,-5.46,2.02,290.32,3.56,-3.2,139.1,0.49,0.67,True,0.769,0.571,True,False,True,False
CN(C)c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,384.09,66.04,75.1,-5.0,1.82,346.74,4.28,-2.05,267.3,3.21,0.55,True,0.653,0.447,True,False,True,False
N#CC1=C(C#N)C2(C3=C(C#N)C4C=CC3C4C(=O)c3ccccc3)C=CC1C2,B0_baseline,359.36,79.44,74.9,-4.0,5.78,348.86,3.91,-2.04,361.4,4.04,0.747,True,0.719,0.776,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(-c2ccnc(N=Nc3ncc(O)cc3Cl)c2)c1,B0_baseline,403.0,56.48,78.4,-5.45,3.22,374.61,4.42,-0.24,457.9,7.4,0.708,True,0.667,0.75,True,False,False,False
O=C(O)/C=C/c1cccc(-c2ccccc2)c1,B0_baseline,356.16,65.46,77.0,-5.09,1.62,331.39,4.3,-1.62,224.3,3.45,0.632,True,0.7,0.564,True,False,True,False
CN(C)c1ccc(N=Nc2ccccc2C2C3C=CC2(C2=C(C#N)C4C=CC2C4)C(C#N)=C3S#N)cc1,B0_baseline,424.73,55.18,74.2,-4.23,6.15,355.61,4.1,-0.46,500.6,7.45,0.701,True,0.632,0.769,False,False,True,False
CN(C)c1ccc(N=Nc2cccc(C3C4C=CC3(C3=C(C#N)C5C=CC3C5)C(C#N)=C4C#N)c2)cc1,B0_baseline,424.62,50.56,73.7,-4.22,5.94,356.71,4.11,-0.8,480.6,6.81,0.68,True,0.609,0.75,False,False,True,False
CCCCC(COC(=O)OC(=O)c1ccccc1O)C(CC(C)(C)C)C12C=CC(C=C1)C2O,B0_baseline,385.26,69.44,72.9,-4.0,5.15,340.14,4.22,-1.48,456.6,5.65,0.638,True,0.7,0.576,False,False,True,False
CC1=C(C23C4CC2C2(N(C)C)C3C42C(=O)c2cccc(C3=CC4CC3C(C#N)=C4C#N)c2)C2C=CC1C2,B0_baseline,353.41,62.67,75.0,-4.0,6.93,345.15,3.9,-1.86,483.6,5.33,0.744,True,0.676,0.812,False,False,False,False
COc1c(N=Nc2cccc(C3=CC4CC3C=C4c3ccccc3)c2)ccc(O)c1C1C2C=CC1C(c1cccs1)=C2,B0_baseline,415.66,49.94,75.7,-4.23,5.85,362.03,4.24,0.93,566.7,9.98,0.701,True,0.709,0.694,False,False,False,False
CC(Cl)OC12C3C4CC3C1C42,B0_baseline,294.36,80.38,75.3,-4.0,5.39,296.43,3.18,-2.43,170.6,1.85,0.841,True,0.837,0.845,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cncs2)C2CC1C=C2C(=O)c1ccccc1C12C3C4CC3C1C42,B0_baseline,405.38,68.0,75.5,-4.16,6.98,383.19,3.78,-1.29,529.7,6.54,0.796,True,0.771,0.821,False,False,False,False
COC(=O)C12C3C4OC1C4(O)C32,B0_baseline,329.73,76.06,75.3,-4.0,5.38,243.62,2.4,-4.49,168.1,-1.08,0.811,True,0.8,0.821,False,False,False,False
CN(C)c1ccc(N=Nc2cccc(C(C)(C)C)c2C2C3C=CC2C(C#N)=C3C#N)cc1CC1=CC2C=CC1C2,B0_baseline,351.94,50.95,79.2,-4.28,6.01,343.19,4.21,0.05,525.7,8.38,0.763,True,0.72,0.806,False,False,False,False
CC1=C(c2ccccc2N=Nc2ccccc2)C2C=CC1C2,B0_baseline,350.31,50.86,74.5,-4.22,4.25,339.34,4.28,-0.13,286.4,6.08,0.649,True,0.541,0.757,True,False,True,False
CC1=CC2CC1C=C2F,B0_baseline,241.66,87.62,75.0,-4.0,5.29,258.72,3.42,-1.73,124.2,2.44,0.752,True,0.677,0.826,False,False,False,False
N#CC1C2C3C4C2C1(C1C2C=CC1N=C2)C34C#N,B0_baseline,289.71,59.24,75.1,-4.14,7.09,334.78,3.05,-3.13,233.3,1.4,0.854,True,0.837,0.871,False,False,False,False
CC(OC12C3C4CC(C31)C42F)C(=O)c1ccccc1,B0_baseline,337.38,74.0,75.0,-4.0,4.32,325.96,4.06,-2.41,258.3,2.63,0.717,True,0.709,0.725,True,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(C2=CC3CC2C(c2sccc2C(C)(C)C)=C3C2C3C=C(c4ccccc4)C2C(C#N)=C3S#N)c1,B0_baseline,413.68,50.5,74.3,-4.23,6.24,368.82,4.3,1.59,690.0,11.96,0.768,True,0.744,0.792,False,False,False,False
N#CC1=C(C#N)C2(c3cscc3-c3ccccc3)C=CC1C2C(F)(F)F,B0_baseline,362.97,65.57,81.7,-4.01,4.98,345.42,4.3,-1.13,368.4,5.37,0.738,True,0.707,0.769,False,False,False,False
N#Cc1csc(C2=CC3C=CC2C3)n1,B0_baseline,277.06,74.84,75.0,-4.0,5.23,309.73,3.78,-2.07,200.3,2.6,0.677,True,0.535,0.818,False,False,True,False
CC(C)(C)c1ccsc1C1=C(C2C3C=C(c4ccccc4)C2C(C#N)=C3S#N)C2C=CC1C2C12C=CC(C1)C(C#N)=C2,B0_baseline,390.74,69.04,75.2,-4.0,7.08,361.06,4.29,0.29,581.8,9.21,0.792,True,0.762,0.822,False,False,False,False
CN(C)c1ccc(C23C4C5C(C#N)C(C42C#N)C53C23C4C5C(C4(C#N)c4ccc(N(C)C)nc4)C2(C#N)C53)cc1,B0_baseline,424.0,69.22,76.6,-4.03,6.21,352.4,4.46,-3.42,521.6,3.47,0.772,True,0.778,0.767,False,True,False,False
CCC(CCCCOC(=O)c1ccccc1O)COC(=O)C12C3C4C3C1C4N2C1(C#N)C2C3C4C2C4(C#N)C31,B0_baseline,420.09,96.07,75.2,-4.0,5.78,313.72,4.07,-3.69,525.6,3.13,0.644,True,0.714,0.573,False,False,True,False
CN(C)c1ccc(N=Nc2cccc(S(=O)(=O)O)c2)cc1-c1ccccc1C1=CC2C=CC1C2Cl,B0_baseline,397.72,51.47,74.4,-4.19,4.83,355.08,4.25,-0.9,506.0,6.89,0.754,True,0.743,0.765,False,False,False,False
c1cc(C23OC4C5C(C42)C53)cs1,B0_baseline,331.86,63.23,75.6,-4.0,5.28,294.14,3.63,-2.46,176.2,1.85,0.813,True,0.836,0.789,False,False,False,False
N#CC1=C(C#N)C2CC1C=C2C1C2C=CC1C(O)=C2,B0_baseline,291.53,68.91,74.7,-4.04,6.35,335.44,2.88,-2.24,248.3,2.78,0.769,True,0.7,0.839,False,False,False,False
C1=CC2CC1C=C2c1ccccc1-c1ccccc1N=Nc1ccccc1,B0_baseline,342.42,49.58,77.4,-4.24,4.19,348.34,4.29,0.4,348.4,7.36,0.714,True,0.628,0.8,True,False,True,False
CN(C)c1ccc(CC(C)(C)c2ccsc2C2=C(C3C4C=C(c5ccccc5)C3C(C#N)=C4S#N)C3C=CC2C3)cc1,B0_baseline,426.02,69.05,75.2,-4.0,6.03,361.2,4.3,0.29,585.8,9.24,0.706,True,0.645,0.767,False,False,True,False
O=C(c1ccccn1)C12C=CC(C=C1)C2,B0_baseline,331.82,74.49,75.0,-4.0,4.18,312.34,3.75,-2.2,197.2,2.4,0.715,True,0.696,0.734,True,False,False,False
CCc1ccccc1N=Nc1ccccc1C1=C(C)C2C=CC1C2,B0_baseline,357.25,50.86,75.5,-4.21,4.37,331.64,4.38,0.1,314.4,6.64,0.695,True,0.627,0.763,True,False,True,False
CC1=CC2(c3ccc(C4(C#N)C5C6C4C4(C#N)C5C64C#N)c(C(=O)CC(=O)c4ccccc4)c3)C=CC1C2,B0_baseline,398.0,73.15,76.2,-4.0,6.36,335.07,4.19,-2.01,493.6,5.22,0.774,True,0.756,0.793,False,False,False,False
O=C(O)c1ncccc1Oc1ccccc1,B0_baseline,349.16,70.5,75.7,-5.42,1.72,320.9,4.02,-2.19,215.2,2.57,0.718,True,0.769,0.667,True,False,False,False
CCC1=CC2CC1(c1ccccc1C(=O)C13C4CC5C4C1C53)C(C#N)=C2C#N,B0_baseline,351.2,69.27,74.1,-4.01,6.06,337.88,4.01,-1.85,364.4,4.33,0.776,True,0.753,0.798,False,False,False,False
N#CC1=C(S#N)C2C=CC1(C1=C(C#N)C3(S(=O)(=O)O)C=CC1C3)C2,B0_baseline,406.13,73.45,75.3,-4.0,6.73,341.58,3.08,-3.04,357.4,2.59,0.844,True,0.818,0.87,False,False,False,False
N#CC1=CC2CC1C(c1sccc1C#N)=C2C1C2C=CC1C(S#N)=C2C#N,B0_baseline,410.38,75.6,75.5,-4.0,6.53,364.47,3.99,-1.57,384.5,4.9,0.763,True,0.71,0.816,False,False,False,False
CCC1=C(c2cccc(N=Nc3ccc(O)cc3)c2)C2C=C(c3cccc(C(F)(F)F)c3)C1C2,B0_baseline,373.95,52.45,74.6,-4.29,4.52,344.61,4.08,0.68,460.5,8.72,0.719,True,0.656,0.782,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cccs2)C2C=CC1N2,B0_baseline,389.12,71.6,75.3,-4.0,6.37,372.29,3.99,-2.02,335.5,3.83,0.658,True,0.582,0.733,False,False,True,False
CSC1=C(c2ccccc2)C2C=CC1C2,B0_baseline,340.36,69.54,75.0,-4.0,4.25,310.39,4.11,-1.19,214.3,3.97,0.578,True,0.441,0.714,True,False,True,False
CCC1=CC2C(S#N)=C(C#N)C1C2C1=C(c2ccns2)C2CC1C=C2C#N,B0_baseline,401.23,81.54,75.5,-4.0,6.76,343.38,3.93,-1.38,388.5,5.2,0.795,True,0.742,0.847,False,False,False,False
N#CC1=C(C#N)C2CC1C=C2c1cccc(C(=O)C(C(=O)c2ccccc2)c2cccc(C(=O)CC(=O)c3ccncc3)c2)c1,B0_baseline,346.91,59.48,78.3,-4.03,4.84,344.4,3.76,-1.48,587.6,6.76,0.749,True,0.725,0.773,False,False,False,False
CC1=CC2CC1C=C2c1ccc(N=Nc2ccccc2)cc1,B0_baseline,344.89,51.81,74.5,-4.22,4.21,335.41,4.18,-0.13,286.4,6.08,0.651,True,0.571,0.73,True,False,True,False
O=C(/C=C/c1ccccc1)Oc1ccc(C2=CC3C=[SH]C2C3)s1,B0_baseline,376.95,82.95,75.4,-4.0,5.05,363.24,4.17,-1.64,340.5,4.42,0.748,True,0.773,0.724,False,False,False,False
N#CC1=C(S#N)C2C=C(c3cccc(C#N)c3)C1C2C1=C(c2cccs2)C2C=CC1C2c1ccc(C(=O)CC(=O)c2ccccc2)cc1,B0_baseline,399.51,66.26,72.6,-4.0,5.99,353.18,4.41,-0.05,657.8,9.38,0.747,True,0.723,0.77,False,False,False,False
N#CC1=C(C#N)C2(C34C5C6C(C#N)C5(C5C7C=CC5C=C7)C3(C#N)C64)C=CC1C2,B0_baseline,343.91,68.75,74.9,-4.0,7.31,341.7,4.13,-2.54,372.4,3.42,0.834,True,0.789,0.878,False,True,False,False
CC1=CC2(CSOC34C5C6CC5(C57C=CC(C5)C(C#N)=C7)C3C64c3cc(O)ccc3N=Nc3ccccc3)C=CC1C2,B0_baseline,410.47,62.65,74.6,-4.24,7.29,371.45,4.27,-0.3,569.7,8.28,0.788,True,0.747,0.828,False,False,False,False
N#CC1(c2ccc(C(=O)O)c(O)c2)C2C3C4C2C4(C#N)C31,B0_baseline,378.04,70.48,75.0,-4.0,4.96,340.9,3.81,-3.33,278.3,1.5,0.737,True,0.763,0.711,False,False,False,False
N#CC1=C(S#N)C2C=CC1C2C1=C(c2cccs2)C2C=CC1C2,B0_baseline,361.84,71.6,75.2,-4.0,6.19,378.6,4.04,-1.1,334.5,5.13,0.564,True,0.417,0.712,False,False,True,False
CCCCC(CC)COC(=O)C12C3C4C3C1C4N2C1(C#N)C2C3C4C(C42C#N)C31c1ccsc1C1=CC2C=CC1C2,B0_baseline,405.76,67.32,73.9,-4.0,7.23,356.82,4.31,-2.18,561.8,5.55,0.685,True,0.622,0.747,False,False,True,False
CN(C)c1ccc(N=Nc2cccc(-c3ccccc3C3=CC4C=CC3C4)c2C23C=CC(C2)C(C24C=CC(C2)C(S#N)=C4C#N)=C3C#N)cc1,B0_baseline,418.4,54.01,74.2,-4.22,6.93,363.35,4.22,0.79,666.9,10.64,0.746,True,0.713,0.779,False,False,False,False
CC(C)(C)C12C(C#N)C3C1C1C3(C#N)C12C1=CC2CC1(C1=C(C#N)C3C=CC1C3)C(C#N)=C2C#N,B0_baseline,388.64,71.92,74.8,-4.03,7.43,348.44,4.01,-2.01,453.5,4.87,0.787,True,0.721,0.853,False,False,False,False
N#CC1=C(S#N)C2C=C(c3cccc(C#N)c3)C1C2(O)C1=C(c2cccs2)C2C=CC1C2,B0_baseline,408.32,67.37,75.1,-4.0,6.08,356.7,3.98,-1.45,451.6,5.64,0.663,True,0.569,0.757,False,False,True,False
N#Cc1ccccc1C(=O)c1ccccc1-c1cc(O)ccc1N=Nc1ccccn1,B0_baseline,402.71,50.78,78.9,-5.4,2.7,352.65,4.31,-0.93,404.4,5.97,0.719,True,0.696,0.742,True,False,False,False
CC1=C(c2cccc(C(=O)CC(=O)c3ccccc3)c2)C2(C34C5C6CC5C3C64)C=C(C34C5C(C#N)C3C3(C#N)C5C34)C1C2,B0_baseline,393.77,63.9,73.9,-4.0,6.57,348.7,3.79,-1.47,558.7,6.53,0.76,True,0.705,0.816,False,False,False,False
O=C(OC12CC3C4C1C4(C1C4C=CC1C(c1ccccc1)=C4)C32)c1ncccc1O,B0_baseline,370.86,66.7,73.8,-4.0,5.84,352.7,3.92,-2.21,395.5,4.09,0.781,True,0.778,0.784,False,False,False,False
CC(Cl)OC12C3C4C(C(=O)c5cccc(-c6cccc(C(=O)c7ccccc7)c6)c5)C3C1(C(F)(F)F)C42,B0_baseline,362.61,66.7,75.0,-4.0,4.66,346.06,4.12,-1.07,523.0,6.79,0.73,True,0.712,0.747,False,False,False,False
O=C(c1ccccc1)c1ccc(C23C4CC2C2(C(F)(F)F)C4C32OC(Cl)CC23C=CC(C=C2)C3)cc1,B0_baseline,352.49,80.61,72.9,-4.0,5.99,334.66,4.36,-0.95,509.0,6.84,0.774,True,0.766,0.783,False,False,False,False
CN(C)c1ccc(-c2cnc(C(=O)OC34CC5C6C(C53)C64)c(O)c2)cc1,B0_baseline,405.56,68.22,75.0,-4.06,4.39,349.85,4.39,-2.74,348.4,2.94,0.682,True,0.672,0.692,True,True,False,False
CC(Cl)OC12C3C1C1CC3C12c1cccc(N=Nc2ccccc2)c1,B0_baseline,356.45,51.65,74.4,-4.25,4.62,341.72,3.91,-0.87,350.8,5.59,0.703,True,0.652,0.754,False,False,False,False
O=C(CC(=O)c1ccccc1C(=O)c1ccccc1)c1ccccc1,B0_baseline,348.32,65.36,78.5,-4.99,1.78,345.8,4.07,-1.6,328.4,4.37,0.645,True,0.683,0.607,True,False,True,False
CCc1ccc(C(=O)O)c(O)c1,B0_baseline,331.06,76.56,75.0,-5.12,1.7,304.82,3.56,-2.54,166.2,1.65,0.639,True,0.711,0.567,True,False,True,False
N#CC1=CC2CC1C(c1cccs1)=C2C1C2C=CC1C(S#N)=C2C#N,B0_baseline,375.77,75.95,75.6,-4.0,6.39,366.19,3.99,-1.33,359.5,5.02,0.644,True,0.554,0.734,False,False,True,False
Oc1ccc(N=Nc2cccc(-c3ccsc3)n2)nc1,B0_baseline,384.25,49.18,77.8,-5.35,3.02,352.96,4.2,-1.35,282.3,4.33,0.772,True,0.776,0.768,True,False,False,False
N#CC1=C(C23CC(C=C2C24C5CC6C5C2C64)C(S#N)=C3C#N)C2C=CC1C2,B0_baseline,291.25,70.93,75.5,-4.03,7.27,341.4,4.04,-1.77,367.5,4.46,0.787,True,0.719,0.855,False,False,False,False
CN(CC1(C2(C#N)C3C4C5C3C5(C#N)C42)C2C=CC1C(S#N)=C2C#N)c1ccc(N=Nc2ccccc2)cc1,B0_baseline,418.58,52.19,74.7,-4.28,6.55,359.32,4.04,-1.3,525.6,6.49,0.72,True,0.642,0.797,False,False,True,False
COC(=O)C1=CC2C=C(O)C1S2,B0_baseline,307.91,89.68,75.2,-4.0,5.32,282.25,2.78,-3.1,184.2,1.03,0.685,True,0.625,0.744,False,False,True,False
ClC1=NC2C=CC1S2,B0_baseline,287.47,82.53,75.0,-4.0,6.19,298.4,3.01,-2.43,145.6,1.64,0.828,True,0.805,0.851,False,False,False,False
N#CC1=C(S#N)C2[SH]=CC1C2C1=C(c2cncs2)C2CC1C=C2C(=O)c1ccccc1,B0_baseline,411.98,67.74,74.7,-4.18,6.52,354.88,3.98,-1.78,459.6,5.24,0.772,True,0.74,0.805,False,False,False,False
COC(=O)C1=CC2C=CC1C2C12C=CC(C34CC5C6C3C6(OSCC36C=CC(C3)C(C)=C6)C54)(C=C1C#N)C2,B0_baseline,392.32,75.99,75.9,-4.0,7.98,356.01,3.9,-1.81,521.7,5.74,0.804,True,0.756,0.852,False,False,False,False
CCCCC(CC)COC(=O)c1ccc(OCC)cc1C(=O)c1ccccc1,B0_baseline,367.7,86.4,75.9,-4.98,2.55,358.81,4.29,-0.99,382.5,5.69,0.476,True,0.508,0.444,True,False,True,False
CCCCC(CC)COC(=O)C12C3CC1C1(N(C)C)C2C31C(=O)c1cccc(C2=CC3CC2C(C#N)=C3C#N)c1,B0_baseline,395.74,64.22,74.9,-4.0,6.24,346.31,3.87,-2.01,535.7,5.57,0.65,True,0.62,0.681,False,False,True,False
N#CC1=CC2C=C(C34C5CC3C3C5C34)C1C2,B0_baseline,251.6,75.61,75.5,-4.0,6.55,326.7,3.02,-2.17,207.3,2.52,0.749,True,0.65,0.848,False,False,True,False
CCC1=C(c2ccc(C34C5NC6C5C3C64)cc2)C2C=CC1C2,B0_baseline,334.68,66.94,75.0,-4.0,5.96,328.7,4.23,-1.95,287.4,3.52,0.671,True,0.52,0.822,False,False,True,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=C8)(C63)C54)C=CC1(C1=CC3C=CC1C3)C2,B0_baseline,281.42,94.83,75.7,-4.0,6.06,360.62,4.29,-1.03,463.6,6.34,0.801,True,0.736,0.865,False,False,False,False
CC(Cl)(OC12C3C4CC3C1(C(F)(F)F)C42)c1cccc(C2=CC3C=CC2C3)c1,B0_baseline,321.69,69.72,72.7,-4.0,6.32,328.68,4.17,-0.98,404.9,5.9,0.72,True,0.629,0.812,False,False,True,False
