SMILES,lambda_max,delta_h,pss_z,k_thermal,donor,acceptor,scaffold,system_type,source_id,calc_method
CCOc1ccc(C2=C(C#N)C3C=CC2C3)cc1,354.0,63.05,75.0,0.0001,4-Ethoxyphenyl,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C#N)C3C=CC2C3(C)C)cc1,354.0,66.5,75.0,0.0001,4-Ethoxyphenyl,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C#N)C3CC2(C)C=C3C)cc1,354.0,67.5,75.0,0.0001,4-Ethoxyphenyl,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC)C3C=CC2C3)cc1,357.0,78.41,75.0,0.0001,4-Ethoxyphenyl,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC)C3C=CC2C3(C)C)cc1,357.0,64.5,75.0,0.0001,4-Ethoxyphenyl,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC)C3CC2(C)C=C3C)cc1,357.0,68.58,75.0,0.0001,4-Ethoxyphenyl,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2,357.0,58.5,75.0,0.0001,4-Ethoxyphenyl,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2(C)C,357.0,80.5,75.0,0.0001,4-Ethoxyphenyl,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(OCC)cc2)C2(C)C=C(C)C1C2,357.0,65.61,75.0,0.0001,4-Ethoxyphenyl,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(C)=O)C3C=CC2C3)cc1,359.0,33.48,75.0,0.0001,4-Ethoxyphenyl,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(C)=O)C3C=CC2C3(C)C)cc1,359.0,69.47,75.0,0.0001,4-Ethoxyphenyl,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(C)=O)C3CC2(C)C=C3C)cc1,359.0,43.7,75.0,0.0001,4-Ethoxyphenyl,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(F)(F)F)C3C=CC2C3)cc1,344.0,60.5,75.0,0.0001,4-Ethoxyphenyl,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(F)(F)F)C3C=CC2C3(C)C)cc1,344.0,61.5,75.0,0.0001,4-Ethoxyphenyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(F)(F)F)C3CC2(C)C=C3C)cc1,344.0,61.5,75.0,0.0001,4-Ethoxyphenyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3)cc1,349.0,58.5,75.0,0.0001,4-Ethoxyphenyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3(C)C)cc1,349.0,81.5,75.0,0.0001,4-Ethoxyphenyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(C)(=O)=O)C3CC2(C)C=C3C)cc1,349.0,135.53,75.0,0.0001,4-Ethoxyphenyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(N)=O)C3C=CC2C3)cc1,353.0,68.5,75.0,0.0001,4-Ethoxyphenyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(N)=O)C3C=CC2C3(C)C)cc1,353.0,76.5,75.0,0.0001,4-Ethoxyphenyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(N)=O)C3CC2(C)C=C3C)cc1,353.0,82.5,75.0,0.0001,4-Ethoxyphenyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,384.0,79.5,75.0,0.0001,4-Ethoxyphenyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,384.0,70.5,75.0,0.0001,4-Ethoxyphenyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1,384.0,65.5,75.0,0.0001,4-Ethoxyphenyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,389.0,68.57,75.0,0.0001,4-Ethoxyphenyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,389.0,71.5,75.0,0.0001,4-Ethoxyphenyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1,389.0,81.5,75.0,0.0001,4-Ethoxyphenyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,377.0,68.93,75.0,0.0001,4-Ethoxyphenyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,377.0,68.93,75.0,0.0001,4-Ethoxyphenyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1,377.0,58.5,75.0,0.0001,4-Ethoxyphenyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1,374.0,60.5,75.0,0.0001,4-Ethoxyphenyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,374.0,62.5,75.0,0.0001,4-Ethoxyphenyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,374.0,72.5,75.0,0.0001,4-Ethoxyphenyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,367.0,75.5,75.0,0.0001,4-Ethoxyphenyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1,367.0,69.23,75.0,0.0001,4-Ethoxyphenyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccccn3)C3CC2(C)C=C3C)cc1,367.0,30.15,75.0,0.0001,4-Ethoxyphenyl,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,369.0,73.5,75.0,0.0001,4-Ethoxyphenyl,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,369.0,69.17,75.0,0.0001,4-Ethoxyphenyl,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1,369.0,69.17,75.0,0.0001,4-Ethoxyphenyl,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)O)C3C=CC2C3)cc1,354.0,59.21,75.0,0.0001,4-Ethoxyphenyl,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)O)C3C=CC2C3(C)C)cc1,354.0,70.5,75.0,0.0001,4-Ethoxyphenyl,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)O)C3CC2(C)C=C3C)cc1,354.0,60.5,75.0,0.0001,4-Ethoxyphenyl,Carboxylic acid,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2,359.0,68.01,75.0,0.0001,4-Ethoxyphenyl,Ethylhexyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2(C)C,359.0,64.5,75.0,0.0001,4-Ethoxyphenyl,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2ccc(OCC)cc2)C2(C)C=C(C)C1C2,359.0,56.29,75.0,0.0001,4-Ethoxyphenyl,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,381.0,69.5,75.0,0.0001,4-Ethoxyphenyl,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,381.0,62.5,75.0,0.0001,4-Ethoxyphenyl,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1,381.0,75.5,75.0,0.0001,4-Ethoxyphenyl,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)cc1,357.0,73.64,75.0,0.0001,4-Ethoxyphenyl,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)cc1,357.0,70.5,75.0,0.0001,4-Ethoxyphenyl,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(C(=O)OC(C)C)C3CC2(C)C=C3C)cc1,357.0,58.19,75.0,0.0001,4-Ethoxyphenyl,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,371.0,61.5,75.0,0.0001,4-Ethoxyphenyl,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,371.0,115.07,75.0,0.0001,4-Ethoxyphenyl,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,371.0,80.5,75.0,0.0001,4-Ethoxyphenyl,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,365.0,63.5,75.0,0.0001,4-Ethoxyphenyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,365.0,69.29,75.0,0.0001,4-Ethoxyphenyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1,365.0,75.5,75.0,0.0001,4-Ethoxyphenyl,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2,355.0,64.68,75.0,0.0001,4-Ethoxyphenyl,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OCC)cc2)C2C=CC1C2(C)C,355.0,64.5,75.0,0.0001,4-Ethoxyphenyl,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2ccc(OCC)cc2)C2(C)C=C(C)C1C2,355.0,76.81,75.0,0.0001,4-Ethoxyphenyl,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#CC1=C(c2ccc(O)cc2)C2C=CC1C2,348.0,62.67,75.0,0.0001,4-Hydroxyphenyl,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(O)cc1)=C2C#N,348.0,69.32,75.0,0.0001,4-Hydroxyphenyl,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C#N)=C2c1ccc(O)cc1,348.0,59.97,75.0,0.0001,4-Hydroxyphenyl,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2,351.0,64.31,75.0,0.0001,4-Hydroxyphenyl,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2(C)C,351.0,69.23,75.0,0.0001,4-Hydroxyphenyl,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2ccc(O)cc2)C2(C)C=C(C)C1C2,351.0,67.66,75.0,0.0001,4-Hydroxyphenyl,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2,351.0,64.28,75.0,0.0001,4-Hydroxyphenyl,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2(C)C,351.0,72.5,75.0,0.0001,4-Hydroxyphenyl,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2ccc(O)cc2)C2(C)C=C(C)C1C2,351.0,60.76,75.0,0.0001,4-Hydroxyphenyl,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2,353.0,42.62,75.0,0.0001,4-Hydroxyphenyl,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2(C)C,353.0,69.17,75.0,0.0001,4-Hydroxyphenyl,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2ccc(O)cc2)C2(C)C=C(C)C1C2,353.0,43.56,75.0,0.0001,4-Hydroxyphenyl,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
Oc1ccc(C2=C(C(F)(F)F)C3C=CC2C3)cc1,338.0,133.96,75.0,0.0001,4-Hydroxyphenyl,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1ccc(O)cc1,338.0,69.07,75.0,0.0001,4-Hydroxyphenyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1ccc(O)cc1,338.0,127.44,75.0,0.0001,4-Hydroxyphenyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CS(=O)(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2,343.0,78.5,75.0,0.0001,4-Hydroxyphenyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1ccc(O)cc1,343.0,104.57,75.0,0.0001,4-Hydroxyphenyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1ccc(O)cc1,343.0,59.5,75.0,0.0001,4-Hydroxyphenyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
NC(=O)C1=C(c2ccc(O)cc2)C2C=CC1C2,347.0,56.68,75.0,0.0001,4-Hydroxyphenyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(O)cc1)=C2C(N)=O,347.0,69.35,75.0,0.0001,4-Hydroxyphenyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(N)=O)=C2c1ccc(O)cc1,347.0,70.16,75.0,0.0001,4-Hydroxyphenyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#Cc1ccc(C2=C(c3ccc(O)cc3)C3C=CC2C3)cc1,378.0,68.5,75.0,0.0001,4-Hydroxyphenyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(C#N)cc1)=C2c1ccc(O)cc1,378.0,68.42,75.0,0.0001,4-Hydroxyphenyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(O)cc1,378.0,77.5,75.0,0.0001,4-Hydroxyphenyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=[N+]([O-])c1ccc(C2=C(c3ccc(O)cc3)C3C=CC2C3)cc1,383.0,68.27,75.0,0.0001,4-Hydroxyphenyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(O)cc1,383.0,68.27,75.0,0.0001,4-Hydroxyphenyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(O)cc1,383.0,81.5,75.0,0.0001,4-Hydroxyphenyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
Oc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,371.0,62.5,75.0,0.0001,4-Hydroxyphenyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(O)cc1,371.0,68.63,75.0,0.0001,4-Hydroxyphenyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(O)cc1,371.0,68.63,75.0,0.0001,4-Hydroxyphenyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(C1=C(c2ccc(O)cc2)C2C=CC1C2)c1ccccc1,368.0,63.5,75.0,0.0001,4-Hydroxyphenyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(O)cc1)=C2C(=O)c1ccccc1,368.0,68.72,75.0,0.0001,4-Hydroxyphenyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1ccc(O)cc1,368.0,59.5,75.0,0.0001,4-Hydroxyphenyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
Oc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,361.0,77.5,75.0,0.0001,4-Hydroxyphenyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccccn1)=C2c1ccc(O)cc1,361.0,68.93,75.0,0.0001,4-Hydroxyphenyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccccn1)=C2c1ccc(O)cc1,361.0,67.5,75.0,0.0001,4-Hydroxyphenyl,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
Oc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,363.0,65.5,75.0,0.0001,4-Hydroxyphenyl,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(O)cc1)=C2c1ccncc1,363.0,68.87,75.0,0.0001,4-Hydroxyphenyl,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(O)cc1,363.0,68.87,75.0,0.0001,4-Hydroxyphenyl,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(O)C1=C(c2ccc(O)cc2)C2C=CC1C2,348.0,73.52,75.0,0.0001,4-Hydroxyphenyl,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1ccc(O)cc1)=C2C(=O)O,348.0,59.5,75.0,0.0001,4-Hydroxyphenyl,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
