SMILES,lambda_max,delta_h,pss_z,k_thermal,system_type,source_id,calc_method,compound_name
CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,386.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_234
CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,386.0,70.34,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_235
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(N(C)C)cc1,386.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_236
CCNC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2,376.0,47.24,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_237
CCNC(=O)C1=C(c2ccc(N(C)C)cc2)C2C=CC1C2(C)C,376.0,70.64,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_238
CCNC(=O)C1=C(c2ccc(N(C)C)cc2)C2(C)C=C(C)C1C2,376.0,35.04,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_239
Cc1ccc(C2=C(C#N)C3C=CC2C3)cc1,335.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_240
Cc1ccc(C2=C(C#N)C3C=CC2C3(C)C)cc1,335.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_241
CC1=CC2(C)CC1C(C#N)=C2c1ccc(C)cc1,335.0,57.82,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_242
COC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2,338.0,64.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_243
COC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2(C)C,338.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_244
COC(=O)C1=C(c2ccc(C)cc2)C2(C)C=C(C)C1C2,338.0,55.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_245
CCOC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2,338.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_246
CCOC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2(C)C,338.0,68.58,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_247
CCOC(=O)C1=C(c2ccc(C)cc2)C2(C)C=C(C)C1C2,338.0,60.59,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_248
CC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2,340.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_249
CC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2(C)C,340.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_250
CC(=O)C1=C(c2ccc(C)cc2)C2(C)C=C(C)C1C2,340.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_251
Cc1ccc(C2=C(C(F)(F)F)C3C=CC2C3)cc1,325.0,132.02,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_252
Cc1ccc(C2=C(C(F)(F)F)C3C=CC2C3(C)C)cc1,325.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_253
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1ccc(C)cc1,325.0,125.6,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_254
Cc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3)cc1,330.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_255
Cc1ccc(C2=C(S(C)(=O)=O)C3C=CC2C3(C)C)cc1,330.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_256
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1ccc(C)cc1,330.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_257
Cc1ccc(C2=C(C(N)=O)C3C=CC2C3)cc1,334.0,52.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_258
Cc1ccc(C2=C(C(N)=O)C3C=CC2C3(C)C)cc1,334.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_259
CC1=CC2(C)CC1C(C(N)=O)=C2c1ccc(C)cc1,334.0,81.45,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_260
Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,365.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_261
Cc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,365.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_262
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1ccc(C)cc1,365.0,67.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_263
Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,370.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_264
Cc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,370.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_265
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1ccc(C)cc1,370.0,67.62,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_266
Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_267
Cc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_268
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1ccc(C)cc1,358.0,67.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_269
Cc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1,355.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_270
Cc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,355.0,68.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_271
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1ccc(C)cc1,355.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_272
Cc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,348.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_273
Cc1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1,348.0,68.28,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_274
CC1=CC2(C)CC1C(c1ccccn1)=C2c1ccc(C)cc1,348.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_275
Cc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,350.0,68.22,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_276
Cc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,350.0,68.22,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_277
CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(C)cc1,350.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_278
Cc1ccc(C2=C(C(=O)O)C3C=CC2C3)cc1,335.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_279
Cc1ccc(C2=C(C(=O)O)C3C=CC2C3(C)C)cc1,335.0,72.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_280
CC1=CC2(C)CC1C(C(=O)O)=C2c1ccc(C)cc1,335.0,62.28,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_281
CCCCC(CC)COC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2,340.0,55.06,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_282
CCCCC(CC)COC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2(C)C,340.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_283
CCCCC(CC)COC(=O)C1=C(c2ccc(C)cc2)C2(C)C=C(C)C1C2,340.0,74.96,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_284
Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,362.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_285
Cc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,362.0,67.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_286
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1ccc(C)cc1,362.0,67.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_287
Cc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)cc1,338.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_288
Cc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)cc1,338.0,68.58,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_289
CC1=CC2(C)CC1C(C(=O)OC(C)C)=C2c1ccc(C)cc1,338.0,64.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_290
Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,352.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_291
Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,352.0,106.81,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_292
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(C)cc1,352.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_293
Cc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,346.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_294
Cc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,346.0,68.34,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_295
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(C)cc1,346.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_296
CCNC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2,336.0,70.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_297
CCNC(=O)C1=C(c2ccc(C)cc2)C2C=CC1C2(C)C,336.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_298
CCNC(=O)C1=C(c2ccc(C)cc2)C2(C)C=C(C)C1C2,336.0,68.22,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_299
N#CC1=C(c2cccs2)C2C=CC1C2,342.0,67.23,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_300
CC1(C)C2C=CC1C(c1cccs1)=C2C#N,342.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_301
CC1=CC2(C)CC1C(C#N)=C2c1cccs1,342.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_302
COC(=O)C1=C(c2cccs2)C2C=CC1C2,345.0,77.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_303
COC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,345.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_304
COC(=O)C1=C(c2cccs2)C2(C)C=C(C)C1C2,345.0,69.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_305
CCOC(=O)C1=C(c2cccs2)C2C=CC1C2,345.0,76.06,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_306
CCOC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,345.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_307
CCOC(=O)C1=C(c2cccs2)C2(C)C=C(C)C1C2,345.0,77.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_308
CC(=O)C1=C(c2cccs2)C2C=CC1C2,347.0,50.69,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_309
CC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,347.0,68.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_310
CC(=O)C1=C(c2cccs2)C2(C)C=C(C)C1C2,347.0,35.32,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_311
FC(F)(F)C1=C(c2cccs2)C2C=CC1C2,332.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_312
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1cccs1,332.0,75.7,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_313
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1cccs1,332.0,140.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_314
CS(=O)(=O)C1=C(c2cccs2)C2C=CC1C2,337.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_315
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1cccs1,337.0,101.24,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_316
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1cccs1,337.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_317
NC(=O)C1=C(c2cccs2)C2C=CC1C2,341.0,84.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_318
CC1(C)C2C=CC1C(c1cccs1)=C2C(N)=O,341.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_319
CC1=CC2(C)CC1C(C(N)=O)=C2c1cccs1,341.0,49.03,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_320
N#Cc1ccc(C2=C(c3cccs3)C3C=CC2C3)cc1,372.0,68.12,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_321
CC1(C)C2C=CC1C(c1cccs1)=C2c1ccc(C#N)cc1,372.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_322
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1cccs1,372.0,68.12,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_323
O=[N+]([O-])c1ccc(C2=C(c3cccs3)C3C=CC2C3)cc1,377.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_324
CC1(C)C2C=CC1C(c1cccs1)=C2c1ccc([N+](=O)[O-])cc1,377.0,67.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_325
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1cccs1,377.0,67.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_326
FC(F)(F)c1ccc(C2=C(c3cccs3)C3C=CC2C3)cc1,365.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_327
CC1(C)C2C=CC1C(c1cccs1)=C2c1ccc(C(F)(F)F)cc1,365.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_328
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1cccs1,365.0,68.33,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_329
O=C(C1=C(c2cccs2)C2C=CC1C2)c1ccccc1,362.0,53.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_330
CC1(C)C2C=CC1C(c1cccs1)=C2C(=O)c1ccccc1,362.0,68.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_331
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1cccs1,362.0,51.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_332
C1=CC2CC1C(c1ccccn1)=C2c1cccs1,355.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_333
CC1(C)C2C=CC1C(c1cccs1)=C2c1ccccn1,355.0,68.63,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_334
CC1=CC2(C)CC1C(c1ccccn1)=C2c1cccs1,355.0,36.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_335
C1=CC2CC1C(c1ccncc1)=C2c1cccs1,357.0,68.57,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_336
CC1(C)C2C=CC1C(c1cccs1)=C2c1ccncc1,357.0,68.57,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_337
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cccs1,357.0,68.57,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_338
O=C(O)C1=C(c2cccs2)C2C=CC1C2,342.0,83.63,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_339
CC1(C)C2C=CC1C(c1cccs1)=C2C(=O)O,342.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_340
CC1=CC2(C)CC1C(C(=O)O)=C2c1cccs1,342.0,79.48,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_341
CCCCC(CC)COC(=O)C1=C(c2cccs2)C2C=CC1C2,347.0,70.65,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_342
CCCCC(CC)COC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,347.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_343
CCCCC(CC)COC(=O)C1=C(c2cccs2)C2(C)C=C(C)C1C2,347.0,76.61,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_344
N#Cc1cccc(C2=C(c3cccs3)C3C=CC2C3)c1,369.0,68.21,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_345
CC1(C)C2C=CC1C(c1cccs1)=C2c1cccc(C#N)c1,369.0,68.21,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_346
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1cccs1,369.0,68.21,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_347
CC(C)OC(=O)C1=C(c2cccs2)C2C=CC1C2,345.0,68.93,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_348
CC(C)OC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,345.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_349
CC1=CC2(C)CC1C(C(=O)OC(C)C)=C2c1cccs1,345.0,70.41,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_350
O=S(=O)(C1=C(c2cccs2)C2C=CC1C2)c1ccccc1,359.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_351
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cccs1,359.0,116.36,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_352
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cccs1,359.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_353
C1=CC2CC1C(c1cccs1)=C2c1nccs1,353.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_354
CC1(C)C2C=CC1C(c1nccs1)=C2c1cccs1,353.0,68.69,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_355
CC1=CC2(C)CC1C(c1nccs1)=C2c1cccs1,353.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_356
CCNC(=O)C1=C(c2cccs2)C2C=CC1C2,343.0,74.31,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_357
CCNC(=O)C1=C(c2cccs2)C2C=CC1C2(C)C,343.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_358
CCNC(=O)C1=C(c2cccs2)C2(C)C=C(C)C1C2,343.0,53.21,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_359
N#CC1=C(c2ccco2)C2C=CC1C2,338.0,100.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_360
