SMILES,lambda_max,log_eps,quantum_yield,system_type,source_id,calc_method,compound_name,canonical_smiles
N#Cc1c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(C#N)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c1-n1c2ccc(I)cc2c2cc(I)ccc21,361.0,,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2023,N#Cc1c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(C#N)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c1-n1c2ccc(I)cc2c2cc(I)ccc21
Cc1ccc2c(c1)c1cc(Br)ccc1n2-c1c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,339.0,,0.45,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_6532,Cc1ccc2c(c1)c1cc(Br)ccc1n2-c1c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,394.95,,0.49,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15816,N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21
CN(C)CCCN1c2ccccc2CCc2ccccc21,275.0,3.81,0.021,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2619,CN(C)CCCN1c2ccccc2CCc2ccccc21
CNCCCN1c2ccccc2CCc2ccccc21,275.0,3.81,0.012,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2620,CNCCCN1c2ccccc2CCc2ccccc21
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,279.0,3.78,0.006,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2621,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
c1ccc2c(c1)CCc1ccccc1N2,290.0,4.24,0.131,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2623,c1ccc2c(c1)CCc1ccccc1N2
CN1c2ccccc2CCc2ccccc21,278.0,3.98,0.027,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2624,CN1c2ccccc2CCc2ccccc21
CC(C)CCCN1c2ccccc2CCc2ccccc21,276.0,3.85,0.021,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2628,CC(C)CCCN1c2ccccc2CCc2ccccc21
O=C1c2ccccc2-c2ccccc21,382.0,,0.0004,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2958,O=C1c2ccccc2-c2ccccc21
COc1ccc2c(c1)-c1ccccc1C2=O,365.0,,0.0007,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2964,COc1ccc2c(c1)-c1ccccc1C2=O
COc1ccc2c(c1)-c1cc(OC)ccc1C2=O,361.0,,0.0028,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_2970,COc1ccc2c(c1)-c1cc(OC)ccc1C2=O
Nc1ccc2c(c1)-c1ccccc1C2=O,386.0,3.255272505,0.006,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_12171,Nc1ccc2c(c1)-c1ccccc1C2=O
CNc1ccc2c(c1)-c1ccccc1C2=O,389.0,3.602059991,0.045,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_12187,CNc1ccc2c(c1)-c1ccccc1C2=O
CN(C)c1ccc2c(c1)-c1ccccc1C2=O,400.0,3.770852012,0.14,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_12203,CN(C)c1ccc2c(c1)-c1ccccc1C2=O
O=c1cc[nH]c(=O)[nH]1,256.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4430,O=c1cc[nH]c(=O)[nH]1
Cc1cc(=O)[nH]c(=O)[nH]1,256.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4431,Cc1cc(=O)[nH]c(=O)[nH]1
Cn1ccc(=O)n(C)c1=O,264.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4432,Cn1ccc(=O)n(C)c1=O
Cc1cn(C(F)(F)F)c(=O)[nH]c1=O,255.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4433,Cc1cn(C(F)(F)F)c(=O)[nH]c1=O
Cc1c[nH]c(=O)[nH]c1=O,261.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4434,Cc1c[nH]c(=O)[nH]c1=O
O=c1[nH]cc(F)c(=O)[nH]1,264.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_4435,O=c1[nH]cc(F)c(=O)[nH]1
c1ccc(-c2pc3ccccc3s2)cc1,330.0,4.565847819,0.044,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7435,c1ccc(-c2pc3ccccc3s2)cc1
COc1ccc(-c2pc3ccccc3s2)cc1,347.0,4.781755375,0.054,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7436,COc1ccc(-c2pc3ccccc3s2)cc1
Brc1ccc(-c2pc3ccccc3s2)cc1,337.0,4.698100546,0.032,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7437,Brc1ccc(-c2pc3ccccc3s2)cc1
FC(F)(F)c1ccc(-c2pc3ccccc3s2)cc1,331.0,4.595496222,0.015,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7438,FC(F)(F)c1ccc(-c2pc3ccccc3s2)cc1
N#Cc1ccc(-c2pc3ccccc3s2)cc1,340.0,4.505149978,0.017,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7439,N#Cc1ccc(-c2pc3ccccc3s2)cc1
N#Cc1cccc(-c2pc3ccccc3s2)c1,324.0,4.641474111,0.015,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_7440,N#Cc1cccc(-c2pc3ccccc3s2)c1
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,356.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8828,Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1
CS(=O)(=O)c1ccc(-c2cc3ccc(N)cc3c(=O)o2)cc1,367.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8837,CS(=O)(=O)c1ccc(-c2cc3ccc(N)cc3c(=O)o2)cc1
CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,370.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8845,CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1
CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,379.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8854,CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1
COc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,328.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8869,COc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1
COc1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,333.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8878,COc1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1
O=P1(c2ccccc2)C(c2ccccc2)=Cc2ccccc21,350.0,4.04,0.85,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8974,O=P1(c2ccccc2)C(c2ccccc2)=Cc2ccccc21
CCOC(=O)c1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,353.0,4.12,0.82,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8975,CCOC(=O)c1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1
N#Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,350.0,4.19,0.87,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8976,N#Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1
COc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,365.0,4.09,0.82,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8977,COc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1
O=Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,357.0,4.21,0.056,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_8980,O=Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1
O=P1(c2ccccc2)C(c2ccc(C(F)(F)F)cc2)=Cc2ccccc21,342.0,3.924279286,0.65,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_9407,O=P1(c2ccccc2)C(c2ccc(C(F)(F)F)cc2)=Cc2ccccc21
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,360.0,4.397940009,0.057,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10300,N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,355.0,4.113943352,0.051,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10301,N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1
Cc1ccc(C2C(C#N)=C(N)n3c(=O)c4ccccc4c(=O)n32)cc1,351.0,4.404833717,0.045,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10302,Cc1ccc(C2C(C#N)=C(N)n3c(=O)c4ccccc4c(=O)n32)cc1
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,364.0,4.225309282,0.136,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10304,CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1,358.0,4.350248018,0.049,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10305,CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc([N+](=O)[O-])cc1
CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc(C)cc1,365.0,4.477121255,0.063,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10306,CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccc(C)cc1
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,339.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10881,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1
COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,338.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10898,COc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,340.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10915,Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,342.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10932,CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,353.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10949,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1,383.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10966,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc([N+](=O)[O-])cc1
Cc1cc(-c2ccccc2)cc(C)[o+]1,343.0,4.380211242,0.011,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10995,Cc1cc(-c2ccccc2)cc(C)[o+]1
Cc1cc(-c2ccccc2C)cc(C)[o+]1,343.0,4.079181246,0.05,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10996,Cc1cc(-c2ccccc2C)cc(C)[o+]1
Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1,365.0,4.477121255,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10997,Cc1ccc(-c2cc(C)[o+]c(C)c2)cc1
CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,370.0,4.544068044,0.37,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10998,CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1
Cc1cc(-c2ccc(C(C)(C)C)cc2)cc(C)[o+]1,365.0,4.531478917,0.25,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_10999,Cc1cc(-c2ccc(C(C)(C)C)cc2)cc(C)[o+]1
CC(=O)c1ccc(-c2cc(C)[o+]c(C)c2)cc1,336.0,4.380211242,0.03,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11174,CC(=O)c1ccc(-c2cc(C)[o+]c(C)c2)cc1
CC(=O)c1nc(-c2ccc(C)cc2)oc1C,272.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11211,CC(=O)c1nc(-c2ccc(C)cc2)oc1C
COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1,278.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11217,COc1ccc(-c2nc(C(C)=O)c(C)o2)cc1
CC(=O)c1nc(-c2ccc(N(C)C)cc2)oc1C,315.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_11223,CC(=O)c1nc(-c2ccc(N(C)C)cc2)oc1C
COC(=O)c1nc(-c2ccccc2)oc1C,267.0,4.271841607,0.36,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13804,COC(=O)c1nc(-c2ccccc2)oc1C
COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,275.0,4.33243846,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13805,COC(=O)c1nc(-c2ccc(OC)cc2)oc1C
Cc1oc(-c2ccccc2)nc1C(=O)O,269.0,4.086359831,0.16,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13808,Cc1oc(-c2ccccc2)nc1C(=O)O
COc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OC,398.0,4.239949808,0.05,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13191,COc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OC
CCCCCCCCCCOc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OCCCCCCCCCC,398.0,4.2408736,0.05,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13192,CCCCCCCCCCOc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OCCCCCCCCCC
O=c1oc2ccccc2cc1C#Cc1ccccc1,342.0,4.372912003,0.88,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19499,O=c1oc2ccccc2cc1C#Cc1ccccc1
Cc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,345.0,4.44870632,0.73,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19500,Cc1ccc(C#Cc2cc3ccccc3oc2=O)cc1
COc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,353.0,4.382017043,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19501,COc1ccc(C#Cc2cc3ccccc3oc2=O)cc1
CC(C)Oc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,356.0,4.457881897,0.43,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19502,CC(C)Oc1ccc(C#Cc2cc3ccccc3oc2=O)cc1
O=c1c2cc(C#Cc3ccccc3)ccc2nc2ccc(C#Cc3ccccc3)cn12,381.0,5.29666519,0.41,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13303,O=c1c2cc(C#Cc3ccccc3)ccc2nc2ccc(C#Cc3ccccc3)cn12
COc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(OC)cc5)cn4c(=O)c3c2)cc1,385.0,5.348304863,0.52,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13304,COc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(OC)cc5)cn4c(=O)c3c2)cc1
O=c1c2cc(C#Cc3ccc(Cl)cc3)ccc2nc2ccc(C#Cc3ccc(Cl)cc3)cn12,382.0,5.271841607,0.33,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13305,O=c1c2cc(C#Cc3ccc(Cl)cc3)ccc2nc2ccc(C#Cc3ccc(Cl)cc3)cn12
Cc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(C)cc5)cn4c(=O)c3c2)cc1,385.0,5.318063335,0.43,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13306,Cc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(C)cc5)cn4c(=O)c3c2)cc1
CCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCC)cc5)cn4c(=O)c3c2)cc1,384.0,5.324282455,0.45,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13307,CCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCC)cc5)cn4c(=O)c3c2)cc1
CCCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCCC)cc5)cn4c(=O)c3c2)cc1,383.0,5.33243846,0.48,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13308,CCCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCCC)cc5)cn4c(=O)c3c2)cc1
C[Si](C)(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,301.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13800,C[Si](C)(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1
COc1ccc2c(c1)nc(-c1ccccc1)n2-c1ccccc1,268.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19800,COc1ccc2c(c1)nc(-c1ccccc1)n2-c1ccccc1
Clc1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,295.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19802,Clc1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1
CN(C)c1ccc(-c2nc3cc(C(F)(F)F)ccc3n2-c2ccccc2)cc1,332.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19810,CN(C)c1ccc(-c2nc3cc(C(F)(F)F)ccc3n2-c2ccccc2)cc1
CN(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,325.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19812,CN(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1
CN(C)c1ccc(-n2c(-c3ccc(C#N)cc3)nc3ccccc32)cc1,308.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_19813,CN(C)c1ccc(-n2c(-c3ccc(C#N)cc3)nc3ccccc32)cc1
Cc1ccccc1Oc1ccc2c3c(cccc13)C(=O)N(CCO)C2=O,355.0,4.317,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13989,Cc1ccccc1Oc1ccc2c3c(cccc13)C(=O)N(CCO)C2=O
O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,355.0,4.358,0.19,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13990,O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1
N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,352.0,4.347,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13991,N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O,352.0,4.282,0.12,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13992,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,353.0,4.259,0.11,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13993,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C#N)cc4)ccc(c23)C1=O,351.0,4.214,0.37,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_13994,CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C#N)cc4)ccc(c23)C1=O
Cc1ccc2nc3cc4c(cc3c(-c3ccccc3)c2c1)[Si](C)(C)O[Si]4(C)C,370.0,4.541579244,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15050,Cc1ccc2nc3cc4c(cc3c(-c3ccccc3)c2c1)[Si](C)(C)O[Si]4(C)C
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4ccccc4nc3cc21,368.0,4.033423755,0.47,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15051,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4ccccc4nc3cc21
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc(Cl)ccc4nc3cc21,376.0,3.892094603,0.34,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15052,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc(Cl)ccc4nc3cc21
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc([N+](=O)[O-])ccc4nc3cc21,376.0,3.707570176,0.3,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15053,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4)c4cc([N+](=O)[O-])ccc4nc3cc21
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccc(F)cc4)c4ccccc4nc3cc21,368.0,4.193124598,0.39,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15054,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccc(F)cc4)c4ccccc4nc3cc21
C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4F)c4cc(Cl)ccc4nc3cc21,380.0,3.857332496,0.56,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15055,C[Si]1(C)O[Si](C)(C)c2cc3c(-c4ccccc4F)c4cc(Cl)ccc4nc3cc21
Cc1ccc2nc3cc4c(cc3c(-c3ccccc3)c2c1)[Si](C)(C)O[Si](C)(C)O[Si]4(C)C,371.0,4.045322979,0.16,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15056,Cc1ccc2nc3cc4c(cc3c(-c3ccccc3)c2c1)[Si](C)(C)O[Si](C)(C)O[Si]4(C)C
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,368.0,4.305351369,0.42,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15057,C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccccc4)c3cc2[Si](C)(C)O1
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc(Cl)cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,373.0,4.130333768,0.29,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15058,C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc(Cl)cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc([N+](=O)[O-])cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1,376.0,3.897627091,0.44,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_15059,C[Si]1(C)O[Si](C)(C)c2cc3nc4ccc([N+](=O)[O-])cc4c(-c4ccccc4)c3cc2[Si](C)(C)O1
